,Time,Depth
0,0.0,0.0
1,0.03342228152101401,0.0
2,0.06684456304202802,0.0
3,0.10026684456304202,0.0
4,0.13368912608405603,0.0
5,0.16711140760507004,0.0
6,0.20053368912608405,0.0
7,0.23395597064709805,0.0
8,0.26737825216811206,0.0
9,0.30080053368912607,0.0
10,0.3342228152101401,0.0
11,0.3676450967311541,0.0
12,0.4010673782521681,0.0
13,0.4344896597731821,0.0
14,0.4679119412941961,0.0
15,0.5013342228152101,0.0
16,0.5347565043362241,0.0
17,0.5681787858572381,0.0
18,0.6016010673782521,0.0
19,0.6350233488992661,0.0
20,0.6684456304202802,0.0
21,0.7018679119412942,0.0
22,0.7352901934623082,0.0
23,0.7687124749833222,0.0
24,0.8021347565043362,0.0
25,0.8355570380253502,0.0
26,0.8689793195463642,0.0
27,0.9024016010673782,0.0
28,0.9358238825883922,0.0
29,0.9692461641094062,0.8078207034207447
30,1.0026684456304202,0.0
31,1.0360907271514344,0.807834757635192
32,1.0695130086724483,0.0
33,1.1029352901934621,0.8075331427431687
34,1.1363575717144763,0.0
35,1.1697798532354904,0.8080488664317532
36,1.2032021347565043,0.0
37,1.2366244162775182,0.8077507189542484
38,1.2700466977985323,0.0
39,1.3034689793195464,0.8068035037878789
40,1.3368912608405603,0.0
41,1.3703135423615742,0.807158887987013
42,1.4037358238825883,0.0
43,1.4371581054036024,0.8069461766122927
44,1.4705803869246163,0.0
45,1.5040026684456302,0.8065758827173239
46,1.5374249499666444,0.0
47,1.5708472314876585,0.8069699488065954
48,1.6042695130086724,0.0
49,1.6376917945296863,0.8064318260031662
50,1.6711140760507004,0.0
51,1.7045363575717145,0.8076040821753874
52,1.7379586390927284,0.0
53,1.7713809206137423,0.8059534883720931
54,1.8048032021347564,0.0
55,1.8382254836557705,0.8066128246753247
56,1.8716477651767844,0.0
57,1.9050700466977983,0.8065746753246754
58,1.9384923282188125,0.0
59,1.9719146097398266,0.8060770427489179
60,2.0053368912608405,0.0
61,2.0387591727818544,0.8064618506493506
62,2.0721814543028687,0.0
63,2.1056037358238826,0.8064122731201384
64,2.1390260173448965,0.0
65,2.1724482988659104,0.8058993506493507
66,2.2058705803869243,0.0
67,2.2392928619079386,0.8058767369190879
68,2.2727151434289525,0.0
69,2.3061374249499664,0.8049059260297001
70,2.3395597064709808,0.0
71,2.3729819879919947,0.804
72,2.4064042695130086,0.0
73,2.4398265510340225,0.8038431329849013
74,2.4732488325550364,0.0
75,2.5066711140760507,0.8043102317290554
76,2.5400933955970646,0.0
77,2.5735156771180785,0.8040798836580086
78,2.606937958639093,0.0
79,2.6403602401601067,0.8043632046252324
80,2.6737825216811206,0.0
81,2.7072048032021345,0.8036676940319417
82,2.7406270847231484,0.0
83,2.7740493662441628,0.8038202912040423
84,2.8074716477651767,0.0
85,2.8408939292861906,0.8034817262027669
86,2.874316210807205,0.0
87,2.907738492328219,0.8036004483048473
88,2.9411607738492327,0.0
89,2.9745830553702466,0.8036101960784313
90,3.0080053368912605,0.0
91,3.041427618412275,0.8033863636363637
92,3.0748498999332887,0.0
93,3.1082721814543026,0.802944105691057
94,3.141694462975317,0.0
95,3.175116744496331,0.8034835220673636
96,3.2085390260173448,0.0
97,3.2419613075383586,0.8040234659568506
98,3.2753835890593725,0.0
99,3.308805870580387,0.804551568627451
100,3.342228152101401,0.0
101,3.3756504336224147,0.8038537407942735
102,3.409072715143429,0.0
103,3.442494996664443,0.8043332679738563
104,3.475917278185457,0.0
105,3.5093395597064707,0.8042913763066203
106,3.5427618412274846,0.0
107,3.576184122748499,0.8038012048192772
108,3.609606404269513,0.0
109,3.6430286857905267,0.8041118954248366
110,3.676450967311541,0.0
111,3.709873248832555,0.8047068452380952
112,3.743295530353569,0.0
113,3.7767178118745828,0.8045288596245448
114,3.8101400933955967,0.0
115,3.843562374916611,0.8050672457270944
116,3.876984656437625,0.0
117,3.910406937958639,0.8050805106167847
118,3.943829219479653,0.0
119,3.977251501000667,0.80551
120,4.010673782521681,0.0
121,4.044096064042695,0.8062980392156863
122,4.077518345563709,0.0
123,4.110940627084723,0.8071565359477123
124,4.144362908605737,0.0
125,4.177785190126751,0.8063499579714206
126,4.211207471647765,0.0
127,4.244629753168779,0.8066874323593074
128,4.278052034689793,0.0
129,4.311474316210807,0.8062981227234519
130,4.344896597731821,0.0
131,4.378318879252835,0.8067434097322596
132,4.411741160773849,0.0
133,4.445163442294863,0.806619037786496
134,4.478585723815877,0.0
135,4.512008005336891,0.8068932251844957
136,4.545430286857905,0.0
137,4.578852568378919,0.8066297061050313
138,4.612274849899933,0.0
139,4.645697131420947,0.8066674926010049
140,4.6791194129419615,0.0
141,4.712541694462975,0.8069396316734261
142,4.745963975983989,0.0
143,4.779386257505003,0.8071485273585532
144,4.812808539026017,0.0
145,4.8462308205470315,0.8057798683598165
146,4.879653102068045,0.0
147,4.913075383589059,0.80603483495671
148,4.946497665110073,0.0
149,4.979919946631087,0.8071862243201914
150,5.013342228152101,0.0
151,5.046764509673115,0.8069807193670633
152,5.080186791194129,0.0
153,5.1136090727151435,0.8060927353896105
154,5.147031354236157,0.0
155,5.180453635757171,0.8061787743506493
156,5.213875917278186,0.0
157,5.247298198799199,0.8062785443722944
158,5.2807204803202135,0.0
159,5.314142761841227,0.8055844155844156
160,5.347565043362241,0.0
161,5.380987324883256,0.806095871285154
162,5.414409606404269,0.0
163,5.447831887925283,0.8055584070208099
164,5.481254169446297,0.0
165,5.514676450967311,0.8052442700805286
166,5.5480987324883255,0.0
167,5.581521014009339,0.8050456911509545
168,5.614943295530353,0.0
169,5.648365577051368,0.8052168738780666
170,5.681787858572381,0.0
171,5.7152101400933955,0.8046666013071896
172,5.74863242161441,0.0
173,5.782054703135423,0.8045603350841034
174,5.815476984656438,0.0
175,5.848899266177451,0.8034018533549785
176,5.882321547698465,0.0
177,5.91574382921948,0.8039459477124183
178,5.949166110740493,0.0
179,5.9825883922615075,0.8036267535403233
180,6.016010673782521,0.0
181,6.049432955303535,0.8035414176466809
182,6.08285523682455,0.0
183,6.116277518345563,0.803921082374842
184,6.149699799866577,0.0
185,6.183122081387592,0.8036185977764926
186,6.216544362908605,0.0
187,6.24996664442962,0.8038683889210204
188,6.283388925950634,0.0
189,6.316811207471647,0.8033824836601308
190,6.350233488992662,0.0
191,6.383655770513675,0.8030341830065358
192,6.4170780520346895,0.0
193,6.450500333555704,0.8030614999036053
194,6.483922615076717,0.0
195,6.517344896597732,0.8044697646103897
196,6.550767178118745,0.0
197,6.584189459639759,0.8041650922177239
198,6.617611741160774,0.0
199,6.651034022681787,0.8038179642311017
200,6.684456304202802,0.0
201,6.717878585723816,0.8033896682401437
202,6.751300867244829,0.0
203,6.784723148765844,0.8039071512148118
204,6.818145430286858,0.0
205,6.8515677118078715,0.8041102320324446
206,6.884989993328886,0.0
207,6.918412274849899,0.8038811130390078
208,6.951834556370914,0.0
209,6.985256837891928,0.8047771424772291
210,7.018679119412941,0.0
211,7.052101400933956,0.8051345098039216
212,7.085523682454969,0.0
213,7.118945963975984,0.804460940097068
214,7.152368245496998,0.0
215,7.185790527018011,0.8048255555555556
216,7.219212808539026,0.0
217,7.25263509006004,0.8056154901960784
218,7.2860573715810535,0.0
219,7.319479653102068,0.804784463435136
220,7.352901934623082,0.0
221,7.386324216144096,0.8062069934640523
222,7.41974649766511,0.0
223,7.453168779186123,0.8052285087427697
224,7.486591060707138,0.0
225,7.520013342228152,0.8057634604978355
226,7.5534356237491656,0.0
227,7.58685790527018,0.8055186490259957
228,7.620280186791193,0.0
229,7.653702468312208,0.806362091503268
230,7.687124749833222,0.0
231,7.7205470313542355,0.8064675792044214
232,7.75396931287525,0.0
233,7.787391594396264,0.805837932900433
234,7.820813875917278,0.0
235,7.854236157438292,0.8064871351638854
236,7.887658438959306,0.0
237,7.92108072048032,0.8063675595238097
238,7.954503002001334,0.0
239,7.9879252835223475,0.8062437094155845
240,8.021347565043362,0.0
241,8.054769846564376,0.8063249019607843
242,8.08819212808539,0.0
243,8.121614409606403,0.8059513330230703
244,8.155036691127417,0.0
245,8.188458972648432,0.8062000137655724
246,8.221881254169446,0.0
247,8.25530353569046,0.806369724025974
248,8.288725817211475,0.0
249,8.322148098732487,0.8067194267720584
250,8.355570380253502,0.0
251,8.388992661774516,0.806908346861472
252,8.42241494329553,0.0
253,8.455837224816545,0.8062001196728942
254,8.489259506337557,0.0
255,8.522681787858572,0.8061642232775829
256,8.556104069379586,0.0
257,8.5895263509006,0.8053736906368485
258,8.622948632421615,0.0
259,8.656370913942627,0.8060518127705629
260,8.689793195463642,0.0
261,8.723215476984656,0.805639342005644
262,8.75663775850567,0.0
263,8.790060040026685,0.8049813725490196
264,8.823482321547697,0.0
265,8.856904603068712,0.8053395966687316
266,8.890326884589726,0.0
267,8.92374916611074,0.8055418695887446
268,8.957171447631755,0.0
269,8.990593729152769,0.8052416062761784
270,9.024016010673781,0.0
271,9.057438292194796,0.8048212932900433
272,9.09086057371581,0.0
273,9.124282855236824,0.8040819805194805
274,9.157705136757839,0.0
275,9.191127418278851,0.8038018804112554
276,9.224549699799866,0.0
277,9.25797198132088,0.8042104230876996
278,9.291394262841894,0.0
279,9.324816544362909,0.8026901801741906
280,9.358238825883923,0.0
281,9.391661107404936,0.8034242015294648
282,9.42508338892595,0.0
283,9.458505670446964,0.8033933913968486
284,9.491927951967979,0.0
285,9.525350233488993,0.8028383006535947
286,9.558772515010006,0.0
287,9.59219479653102,0.8032329545454545
288,9.625617078052034,0.0
289,9.659039359573049,0.8031536120129871
290,9.692461641094063,0.0
291,9.725883922615076,0.8034446512864837
292,9.75930620413609,0.0
293,9.792728485657104,0.8036111914102829
294,9.826150767178119,0.0
295,9.859573048699133,0.8039575216450217
296,9.892995330220145,0.0
297,9.92641761174116,0.8040672448207036
298,9.959839893262174,0.0
299,9.993262174783188,0.8046283143939394
300,10.026684456304203,0.0
301,10.060106737825217,0.8053512399441527
302,10.09352901934623,0.0
303,10.126951300867244,0.8057612361483929
304,10.160373582388258,0.0
305,10.193795863909273,0.8060796489595107
306,10.227218145430287,0.0
307,10.2606404269513,0.8052689792828137
308,10.294062708472314,0.0
309,10.327484989993328,0.8063175029251842
310,10.360907271514343,0.0
311,10.394329553035357,0.8062965816755394
312,10.427751834556371,0.0
313,10.461174116077384,0.8070687905844157
314,10.494596397598398,0.0
315,10.528018679119413,0.8068273133116884
316,10.561440960640427,0.0
317,10.594863242161441,0.8062065687121867
318,10.628285523682454,0.0
319,10.661707805203468,0.8061515827922078
320,10.695130086724483,0.0
321,10.728552368245497,0.8048996489779063
322,10.761974649766511,0.0
323,10.795396931287524,0.8045129978059969
324,10.828819212808538,0.0
325,10.862241494329552,0.8045292207792208
326,10.895663775850567,0.0
327,10.929086057371581,0.8045465620483172
328,10.962508338892594,0.0
329,10.995930620413608,0.8045640557359307
330,11.029352901934622,0.0
331,11.062775183455637,0.8039105777541387
332,11.096197464976651,0.0
333,11.129619746497665,0.8034814508913208
334,11.163042028018678,0.0
335,11.196464309539692,0.8043222520476289
336,11.229886591060707,0.0
337,11.263308872581721,0.8038381358225107
338,11.296731154102735,0.0
339,11.330153435623748,0.8042819607843138
340,11.363575717144762,0.0
341,11.396997998665777,0.8047155032467533
342,11.430420280186791,0.0
343,11.463842561707805,0.804924558699916
344,11.49726484322882,0.0
345,11.530687124749832,0.8058913896345241
346,11.564109406270846,0.0
347,11.59753168779186,0.8061697385620915
348,11.630953969312875,0.0
349,11.66437625083389,0.8060781250000001
350,11.697798532354902,0.0
351,11.731220813875916,0.8070072269254596
352,11.76464309539693,0.0
353,11.798065376917945,0.8066844444444445
354,11.83148765843896,0.0
355,11.864909939959972,0.8060408217538727
356,11.898332221480986,0.0
357,11.931754503002,0.8069803165584416
358,11.965176784523015,0.0
359,11.99859906604403,0.8057511184527498
360,12.032021347565042,0.0
361,12.065443629086056,0.80534232277949
362,12.09886591060707,0.0
363,12.132288192128085,0.8055378111471861
364,12.1657104736491,0.0
365,12.199132755170114,0.8050355694435211
366,12.232555036691126,0.0
367,12.26597731821214,0.8048351596320347
368,12.299399599733155,0.0
369,12.33282188125417,0.8044664502164502
370,12.366244162775184,0.0
371,12.399666444296196,0.8044829651042742
372,12.43308872581721,0.0
373,12.466511007338225,0.8040294237012987
374,12.49993328885924,0.0
375,12.533355570380253,0.8036682544130009
376,12.566777851901268,0.0
377,12.60020013342228,0.8043854132039093
378,12.633622414943295,0.0
379,12.667044696464309,0.8047136760960837
380,12.700466977985323,0.0
381,12.733889259506338,0.8060876623376624
382,12.76731154102735,0.0
383,12.800733822548365,0.8051640963203464
384,12.834156104069379,0.0
385,12.867578385590393,0.8055066287878788
386,12.901000667111408,0.0
387,12.93442294863242,0.8056983006535948
388,12.967845230153435,0.0
389,13.001267511674449,0.8068600514069264
390,13.034689793195463,0.0
391,13.068112074716478,0.806019954004329
392,13.10153435623749,0.0
393,13.134956637758505,0.8062816436093331
394,13.168378919279519,0.0
395,13.201801200800533,0.8062730718954247
396,13.235223482321548,0.0
397,13.268645763842562,0.8071194653299916
398,13.302068045363574,0.0
399,13.335490326884589,0.8059216867469879
400,13.368912608405603,0.0
401,13.402334889926617,0.8064089488730802
402,13.435757171447632,0.0
403,13.469179452968644,0.8059179571890702
404,13.502601734489659,0.0
405,13.536024016010673,0.8067019074675325
406,13.569446297531687,0.0
407,13.602868579052702,0.8060333126849749
408,13.636290860573716,0.0
409,13.669713142094729,0.8056124592779735
410,13.703135423615743,0.0
411,13.736557705136757,0.8051883130291143
412,13.769979986657772,0.0
413,13.803402268178786,0.8046710716498039
414,13.836824549699799,0.0
415,13.870246831220813,0.8047061738591783
416,13.903669112741827,0.0
417,13.937091394262842,0.8050763663419913
418,13.970513675783856,0.0
419,14.003935957304869,0.8049132846320346
420,14.037358238825883,0.0
421,14.070780520346897,0.8056714221451065
422,14.104202801867912,0.0
423,14.137625083388926,0.8060913503091551
424,14.171047364909938,0.0
425,14.204469646430953,0.806547522652786
426,14.237891927951967,0.0
427,14.271314209472981,0.8071186756199722
428,14.304736490993996,0.0
429,14.33815877251501,0.8068206901136893
430,14.371581054036023,0.0
431,14.405003335557037,0.8075191423160173
432,14.438425617078051,0.0
433,14.471847898599066,0.8070800719748089
434,14.50527018012008,0.0
435,14.538692461641093,0.8071658751462594
436,14.572114743162107,0.0
437,14.605537024683121,0.8078834640522876
438,14.638959306204136,0.0
439,14.67238158772515,0.8076446417509808
440,14.705803869246164,0.0
441,14.739226150767177,0.8069299248720165
442,14.772648432288191,0.0
443,14.806070713809206,0.8076336981209994
444,14.83949299533022,0.0
445,14.872915276851234,0.8076711985930737
446,14.906337558372247,0.0
447,14.939759839893261,0.8063177759740261
448,14.973182121414276,0.0
449,15.00660440293529,0.8064589420995673
450,15.040026684456304,0.0
451,15.073448965977317,0.806316676990846
452,15.106871247498331,0.0
